"Darw",2
"Das ",3
"Daum",4
"Day ",3
"Dayt",3
"DEA ",3
"Dead",5
"Deba",2
"Debr",2
"Deca",4
"Deci",3
"Defa",5
"Degr",5
"Dein",2
"Delb",2
"Delm",5
"Depr",2
"Der ",3
"Derb",5
"Dere",4
"Desc",5
"Desp",3
"Detr",3
"Deva",5
"Devi",4
"De W",4
"Dewe",2
"Dewi",4
"DeWi",2
"D. G",5
"Dica",2
"Die ",3
"Dier",2
"Dies",5
"Diet",5
"Diff",3
"Dige",3
"Dimi",2
"Dino",4
"Dion",2
"Diox",3
"Dirt",3
"Dise",5
"Divo",2
"Dixi",3
"Doct",5
"DOD'",4
"Does",5
"Doin",4
"Doll",5
"Dolo",3
"Don'",2
"Dong",5
"Donn",2
"Dora",2
"Dram",2
"Drav",2
"Dred",2
"Drin",2
"Driv",4
"Drs.",2
"Dry ",3
"Dudl",2
"Duke",2
"Dulu",4
"Dump",2
"Duru",5
"Dust",2
"Duwa",5
"DVA ",3
"D. W",5
"Dwai",2
"D. X",4
"Dymt",2
"Dyna",2
"Earn",5
"Eben",2
"Ecos",3
"Ed. ",2
"Ed B",2
"Edd ",2
"Eddi",5
"Edis",4
"Edmo",5
"Edso",2
"Effa",2
"Effo",5
"Egon",2
"Egyp",2
"Eile",2
"Eise",5
"Elai",2
"Elda",2
"Elea",5
"Elia",5
"Elin",5
"Elmo",4
"Eloi",2
"Elto",4
"Elva",2
"Emba",4
"Emig",4
"Emmi",2
"Emon",2
"Emor",2
"Empi",2
"Endo",4
"Engl",3
"Enha",5
"Ense",3
"Ensu",5
"Envo",2
"E. O",4
"Epes",5
"Erik",2
"ERIS",4
"Erma",2
"Erro",2
"Ervi",2
"Erwi",4
"E. S",5
"Esca",5
"Esch",2
"Essi",5
"Estu",4
"Ethn",4
"Etto",2
"Euel",2
"Even",4
"Evol",3
"Excu",3
"Exer",3
"Exis",5
"Expi",4
"Fae ",2
"Farl",3
"Farr",4
"Fast",5
"Fata",3
"Fath",4
"Faus",3
"Faxo",5
"Fay ",2
"F. C",2
"FDIC",2
"Fear",3
"Feas",5
"Fee ",5
"Feed",5
"FERC",4
"Ferd",5
"Ferg",2
"Ferr",2
"Fert",5
"Feta",2
"Film",3
"Filo",4
"Fisk",3
"Fix ",2
"Fixe",2
"F. L",5
"Flag",2
"Flen",2
"Flex",3
"Flos",4
"Flow",5
"Fluc",2
"Flus",4
"FMC ",4
"FmHA",5
"Folk",4
"Foll",3
"Fong",3
"Foot",5
"Forc",5
"Ford",5
"Foti",3
"Foun",2
"F. R",2
"Frag",4
"Fraz",4
"Fres",3
"Frie",5
"Frit",4
"Fron",3
"Froz",4
"Frui",2
"F. S",3
"F. T",2
"Fult",2
"Fune",5
"Fung",2
"Furl",3
"Fusi",3
"F. W",5
"G. A",5
"Gagn",4
"Gail",2
"Galv",5
"Gami",2
"GAO'",2
"Gaps",5
"Gard",2
"Garf",5
"Garn",4
"Gas ",5
"Gasp",5
"Gast",3
"Gend",2
"Geno",5
"Geol",5
"Geom",3
"Gerh",3
"Gers",4
"Gilm",3
"Gilp",2
"Give",5
"G. J",2
"G. L",2
"Glor",5
"Goal",2
"God ",2
"Godo",4
"Goin",5
"Gosp",2
"Gott",3
"Graf",3
"Gras",3
"Grat",5
"Grif",4
"Grin",3
"Griz",5
"Gros",5
"GSA ",5
"Guad",5
"Guay",5
"Guir",2
"Guis",4
"Gun ",5
"Gunn",2
"Gus ",5
"Hack",2
"Haff",4
"Haim",2
"Haji",4
"Half",4
"Hall",4
"Hami",2
"Hanf",3
"Hara",4
"Hart",2
"Hask",5
"Haus",3
"Have",2
"Hay ",4
"Hayd",2
"Hayw",2
"Heat",2
"Heav",2
"Hect",5
"Hedw",5
"Heig",3
"Hein",2
"Help",3
"Helr",2
"Hend",3
"Hens",4
"Hera",4
"Hero",5
"Herr",2
"Hers",2
"Hetc",2
"HEW ",5
"Hews",4
"Hidd",2
"Higg",4
"Hilb",4
"Hild",5
"Hilo",5
"Hind",3
"Hire",5
"Hiri",5
"Hisp",5
"H. J",2
"H.J.",3
"Hjal",4
"H. K",3
"H. N",2
"Hold",4
"Holg",2
"Holl",5
"Hom ",4
"Hoop",3
"Hope",2
"Hori",4
"Hors",2
"Host",2
"Hot ",5
"Hote",3
"Hott",2
"Howe",5
"H. P",3
"H. S",3
"Huan",2
"Hubb",4
"HUD-",2
"Hula",2
"Hwan",2
"Hype",2
"I am",3
"I. B",2
"ICC ",3
"Ice ",5
"Idah",4
"If y",2
"IHS ",2
"I. L",2
"ILO ",4
"Imag",5
"Immu",2
"Imog",4
"Ina ",4
"Inac",2
"Ineq",2
"Inez",5
"Infe",2
"Ingr",3
"Init",4
"INS ",4
"Insa",2
"Inse",5
"Ioan",3
"Iowa",5
"Irma",3
"Irre",5
"Irwi",3
"Isad",5
"Isla",5
"Isle",2
"Isol",5
"Is t",4
"I. T",3
"Itzh",2
"Izaa",2
"Izel",4
"Jacq",3
"Jaim",2
"Jan ",5
"Jay ",4
"Jeno",2
"Jens",5
"Jero",2
"Jers",2
"Jesu",5
"Jewe",5
"Jews",3
"Jimm",2
"J. K",2
"J. N",5
"Joaq",4
"Jona",3
"Jone",4
"Jorg",4
"Josh",4
"Joy ",5
"Joze",3
"J. S",5
"Jung",5
"Juni",3
"J. V",2
"Kahu",4
"Kam ",2
"Kana",4
"Kant",2
"Kare",2
"Karl",3
"Katy",5
"K. E",5
"Kehl",2
"Keit",3
"Kerr",2
"Keuf",2
"K. I",4
"Kill",4
"Kimi",2
"Kirb",2
"Kiss",4
"Know",5
"Knud",5
"Kons",5
"Koon",3
"Koot",2
"Korb",5
"Krem",3
"Krik",5
"Kris",2
"Krys",2
"K. S",5
"Kula",2
"Kulp",2
"K. W",2
"Kyle",2
"La c",2
"Lack",2
"Ladi",5
"Lagr",5
"La m",4
"Lama",2
"Lamb",3
"Lami",5
"Lang",2
"Larr",5
"Lars",3
"Las ",5
"Lase",3
"Lasz",5
"Late",5
"La V",2
"Lavi",2
"Lawf",4
"Laze",4
"L. D",5
"L. E",2
"Leak",2
"LeBa",3
"Lees",2
"Lehd",2
"Leia",3
"Leib",2
"Leif",2
"Lenn",2
"Le R",2
"Leso",5
"Levy",2
"L. H",4
"Lieb",2
"Lien",3
"Lily",4
"Lima",2
"Lind",5
"Liss",3
"Livv",2
"Lizz",5
"Loft",5
"Log ",3
"Log-",3
"Loga",5
"Logi",5
"Lon ",4
"Lond",5
"Lonn",4
"Lo q",5
"Lost",2
"Lour",2
"Low ",3
"Lowr",2
"Loyd",2
"L. S",2
"Luc ",2
"Lucr",5
"Lueb",2
"Luec",2
"Luig",4
"Lulu",4
"Lump",3
"Luve",2
"Lyle",5
"Lyn ",3
"Mach",3
"Mad ",2
"Mada",4
"Madd",4
"Made",3
"Madr",3
"Mae ",5
"Magg",5
"Magi",2
"Mah ",5
"Maiz",3
"Maje",5
"Mala",5
"Malc",5
"Mali",5
"Malv",3
"Mami",2
"Man ",2
"Mano",2
"Mans",5
"Mapp",3
"MARA",5
"Marl",3
"Marm",5
"Marr",5
"Marv",5
"Math",5
"Mati",5
"Maya",2
"Maym",4
"Mayo",5
"McAt",3
"McHa",4
"McIl",2
"McKi",4
"McLe",2
"McNe",5
"McSh",4
"Mead",2
"Melb",5
"Melv",5
"Meri",5
"Merl",3
"Merw",2
"Meso",2
"Mete",3
"Meye",2
"M. G",4
"Midy",3
"Mijo",2
"Mila",5
"Milf",2
"Milw",5
"Mimi",2
"Mind",5
"Ming",2
"Minu",4
"Mirh",3
"Mism",2
"Misn",2
"Misu",5
"M. J",2
"M. K",5
"M. N",3
"\""Mo",5
"Modo",2
"Moff",2
"Mole",3
"Moni",4
"Monr",2
"Moor",5
"Most",5
"Mouk",2
"Mova",4
"Movi",5
"M. P",3
"M. R",3
"Muci",2
"Mulb",3
"Munc",4
"Murd",3
"Muse",5
"Musi",5
"M. W",5
"Myra",4
"Myro",4
"M. Z",5
"Naci",2
"NAFT",5
"Nano",4
"Nata",5
"Natc",2
"Nazi",2
"Nazz",2
"N. C",4
"Neal",4
"Nece",2
"Ned ",2
"Neff",4
"Neig",5
"Neph",3
"Net ",5
"Netw",5
"Newl",2
"Newt",4
"Next",5
"Nez ",5
"N. F",2
"Nguy",2
"Nica",5
"Nige",3
"Nigh",5
"NIH ",5
"Niko",3
"Nile",2
"Nina",5
"Nish",2
"N. M",2
"N. N",2
"Noah",4
"Noan",3
"Nobl",5
"No-f",2
"Nohl",4
"Nonc",4
"Nond",4
"Noni",2
"Nonj",3
"Nont",2
"Nori",4
"Not ",4
"Noyo",2
"N. P",2
"NSF ",4
"NSLI",3
"NTIA",3
"N. W",5
"Oahe",3
"Oakl",4
"O'Br",3
"Obso",5
"Obta",4
"OCS ",2
"Octa",2
"Oda ",2
"Odel",4
"Odes",4
"Off-",2
"Okaw",2
"Okie",4
"Okla",5
"Olin",5
"Olme",2
"Olof",4
"OMB ",5
"Omer",4
"Ona ",5
"Onan",5
"One-",5
"O'Ne",4
"On t",5
"Opto",4
"Oral",3
"Oran",3
"Orba",2
"Orbi",2
"Orde",5
"Oren",2
"Orie",2
"Orig",3
"Orin",4
"Orio",5
"Orla",5
"Orso",5
"Oste",4
"Oswe",4
"OTA ",4
"Otho",2
"Otte",2
"Outb",2
"Outd",5
"Outs",3
"O. W",2
"Ozar",4
"Ozon",5
"Padr",5
"Pago",2
"Pain",5
"Paki",2
"Pala",4
"Palo",4
"Paml",2
"Paol",2
"Papa",3
"Pasc",2
"Pati",2
"Patt",5
"Pave",2
"Pawt",3
"Payi",5
"Payr",3
"Peco",2
"Pede",4
"Pema",4
"Pent",2
"Peop",4
"Pepp",2
"Pern",2
"Perp",4
"Pert",5
"Peti",4
"Pfc.",2
"P. H",5
"Phar",3
"Phas",5
"Phen",3
"Pher",4
"Phoe",2
"Phyl",5
"Pilo",5
"Pine",2
"Pino",2
"Pion",5
"Pirt",4
"P. L",5
"Plas",3
"Plat",5
"P. M",2
"Pock",2
"Poco",3
"Pois",3
"Pomp",4
"Ponc",5
"Pool",2
"Popl",2
"Posh",2
"Posi",4
"POW/",3
"Pren",4
"Pret",2
"Prie",5
"[Pro",3
"Prol",5
"P. S",2
"Pula",2
"Pull",5
"Pulp",5
"Puya",5
"Pyra",5
"Quap",2
"Quee",5
"Ques",5
"Quot",4
"Rabb",2
"Race",5
"Raci",5
"Rado",5
"Rais",5
"Rame",4
"Rans",4
"Rapi",4
"Rapp",2
"Rasm",2
"REA ",5
"Reaf",5
"Reas",5
"Reba",2
"Rebu",5
"Reca",3
"Redd",2
"Redi",3
"Redw",5
"Re-f",2
"Refl",2
"Refr",2
"Rega",5
"regu",5
"Rell",2
"Reme",5
"Rend",5
"Reno",4
"Rép",2
"Repu",5
"Resc",3
"RFC ",2
"Rick",3
"Rinz",2
"R. K",3
"R. N",2
"Robi",4
"Robo",2
"Rodg",2
"Rodm",2
"Rogo",2
"Rogu",3
"Roma",5
"Rome",5
"Romu",2
"Roso",4
"Ross",5
"Rota",3
"Rout",5
"Rowe",5
"Roxi",2
"Royc",5
"R. R",5
"Ruba",2
"Rubb",3
"Ruph",4
"Ryoi",2
"S. 4",5
"S. 6",5
"S. 7",4
"S. 8",5
"S. 9",3
"Sacc",2
"Saco",5
"Sada",3
"Sagu",4
"Sain",4
"Same",4
"Sams",4
"Sanc",3
"Sard",5
"Satu",5
"Sawt",4
"Sawy",2
"S. C",3
"Schm",3
"Schr",2
"S. D",4
"\""Se",2
"Sea-",2
"Seaf",5
"Sear",5
"Seas",4
"Seat",2
"Seba",2
"Seiz",5
"Send",5
"Sene",3
"Sens",5
"Sent",5
"Set ",5
"Sewa",5
"S. F",4
"Sfc.",4
"S. G",2
"Shad",5
"Shal",4
"Shap",2
"Sheb",3
"Shee",3
"Shef",4
"Shin",2
"Shir",2
"Shoo",3
"Shos",5
"Shou",2
"Shre",2
"Sibb",2
"Sign",5
"Sigv",2
"Simu",2
"Sing",5
"Sino",2
"Sir ",3
"Siro",5
"Siss",4
"site",2
"Sitk",4
"Size",4
"S. J",4
"S. K",4
"Skag",3
"Skel",2
"Skyr",2
"S. L",4
"Slac",5
"Slav",5
"Slum",5
"S. M",2
"Smar",3
"Smok",5
"Snar",5
"Snow",2
"Sofi",2
"Soft",4
"Sol ",4
"Solm",3
"Solv",5
"Some",4
"Song",5
"Soni",5
"Sony",3
"Soon",2
"Sote",2
"Sour",5
"Soyb",2
"Sp5c",4
"Spen",5
"Sper",3
"Spin",2
"Spir",2
"Squi",2
"S. R",4
"SSI ",2
"Stac",2
"Stag",5
"Stai",2
"Stam",5
"Stau",3
"Stay",3
"Sten",4
"Stin",2
"Stop",5
"Stow",3
"S. U",4
"Subj",4
"Sudd",5
"Sugg",2
"Sult",2
"Sun ",5
"Sunc",2
"Sunn",2
"Suns",5
"Surg",5
"S. V",2
"S. W",4
"Swan",5
"Swis",2
"Symp",5
"Taft",4
"Taiw",4
"Take",5
"Talb",2
"Talk",2
"Tank",3
"Task",4
"Tayl",4
"T. D",4
"Team",4
"Teen",5
"Ten ",3
"Tena",5
"Tend",3
"Tent",3
"Tenu",3
"Teto",3
"T. G",5
"\""Th",4
"T. H",2
"Thai",3
"Tham",5
"Than",5
"Thef",2
"Thin",5
"This",5
"Thri",5
"Tibo",4
"Tide",2
"Tiff",2
"Tiju",3
"Till",3
"Tips",2
"Tire",2
"Tlin",3
"T. M",2
"To G",5
"To h",2
"Tole",4
"Tolo",3
"Toma",2
"Tony",5
"To o",2
"Top ",2
"Topa",2
"To Q",2
"Torn",3
"Torp",4
"Tort",5
"Touc",4
"Towa",5
"Towi",5
"T. P",5
"Trau",3
"Tres",3
"Trie",2
"Trif",5
"Trop",5
"Trou",5
"T. T",2
"Tual",3
"Tuna",3
"Tung",4
"Tunn",5
"Turk",5
"TVA ",5
"T. W",3
"Twel",3
"Twil",4
"Twin",2
"Uldr",2
"Ulri",5
"Umat",5
"Umbe",5
"Unau",3
"Unce",2
"Uncl",4
"Unin",3
"Unli",3
"Unpa",2
"Unve",5
"Upha",2
"Upke",5
"Urie",2
"Urug",3
"U. S",5
"Used",2
"Usef",5
"User",5
"USIA",5
"USRA",3
"USTR",2
"VA a",2
"VA c",2
"Vacc",4
"Vall",2
"VA m",4
"Vand",3
"Vanr",3
"VA p",2
"VA's",3
"Vasi",5
"Velv",2
"Vene",3
"Veni",5
"Venu",2
"Vera",2
"Verd",5
"Verl",5
"Vert",5
"Vest",5
"V. H",2
"Vice",3
"Vick",5
"Vida",5
"Vide",4
"Virt",4
"Visa",4
"Visi",4
"Vita",3
"Vito",4
"Vivi",2
"Vlad",3
"Vola",2
"Vote",5
"Voya",4
"V. P",4
"Waba",3
"Wait",2
"Wake",4
"Wale",5
"Walk",5
"Wand",3
"Wang",2
"Wapa",2
"Ware",5
"Warm",3
"Wasy",2
"Watc",2
"Wats",4
"Waur",2
"Wayn",5
"Week",5
"Weis",2
"Wen ",3
"W. G",5
"Whal",5
"Whar",5
"Whee",3
"Wher",5
"Whet",3
"Who ",5
"Who'",3
"Whol",5
"Wien",5
"Wies",4
"Wilh",4
"Winf",3
"Wins",5
"Wint",3
"WIPP",2
"Witn",5
"W. K",2
"Wlad",2
"W. M",5
"W. N",2
"WOC'",2
"Wong",5
"Woo ",2
"Word",2
"Wort",5
"Wran",4
"Wrig",5
"Writ",5
"W. S",5
"W. T",5
"W. Z",4
"Yama",4
"Yank",5
"Yaqu",5
"Yong",2
"Yoo ",4
"Youg",2
"Your",5
"Yung",2
"Zelm",2
"Zero",5
"Zip ",2
"Zisk",2
"Zofi",2
"Zook",2
"Zuni",5
